Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget,Per Student Budget,Spending Ranges (Per Student)
35535,Jeffrey Parker MD,M,9th,Ford High School,83,66,13,District,2739,1763916,644.00,$630-644
35536,Elizabeth Payne,F,12th,Ford High School,73,79,13,District,2739,1763916,644.00,$630-644
35537,Jonathan Morris,M,10th,Ford High School,68,89,13,District,2739,1763916,644.00,$630-644
35538,Frank Wong,M,9th,Ford High School,97,98,13,District,2739,1763916,644.00,$630-644
35539,Catherine Meyers,F,11th,Ford High School,91,92,13,District,2739,1763916,644.00,$630-644
35540,Paul Dean,M,11th,Ford High School,85,62,13,District,2739,1763916,644.00,$630-644
35541,Lauren Gray,F,10th,Ford High School,76,58,13,District,2739,1763916,644.00,$630-644
35542,William Cortez,M,11th,Ford High School,94,94,13,District,2739,1763916,644.00,$630-644
35543,Mrs. Elizabeth Jones,F,9th,Ford High School,90,59,13,District,2739,1763916,644.00,$630-644
35544,Nicholas Jackson,M,10th,Ford High School,67,56,13,District,2739,1763916,644.00,$630-644
35545,John Thompson,M,9th,Ford High School,74,88,13,District,2739,1763916,644.00,$630-644
35546,Jessica Anderson,F,12th,Ford High School,90,79,13,District,2739,1763916,644.00,$630-644
35547,Karina Richmond,F,11th,Ford High School,95,63,13,District,2739,1763916,644.00,$630-644
35548,Aaron Stanley,M,9th,Ford High School,72,92,13,District,2739,1763916,644.00,$630-644
35549,Amanda Hernandez,F,11th,Ford High School,94,88,13,District,2739,1763916,644.00,$630-644
35550,Michael Jones,M,12th,Ford High School,63,78,13,District,2739,1763916,644.00,$630-644
35551,Sarah Hall,F,12th,Ford High School,64,97,13,District,2739,1763916,644.00,$630-644
35552,Nicole Navarro,F,12th,Ford High School,75,68,13,District,2739,1763916,644.00,$630-644
35553,David Velasquez,M,10th,Ford High School,76,91,13,District,2739,1763916,644.00,$630-644
35554,Trevor Wilson,M,12th,Ford High School,97,94,13,District,2739,1763916,644.00,$630-644
35555,Tara Mejia,F,10th,Ford High School,90,99,13,District,2739,1763916,644.00,$630-644
35556,Andrew Mendoza,M,11th,Ford High School,78,87,13,District,2739,1763916,644.00,$630-644
35557,Catherine Rowe,F,11th,Ford High School,89,74,13,District,2739,1763916,644.00,$630-644
35558,Brittney Hancock,F,9th,Ford High School,79,86,13,District,2739,1763916,644.00,$630-644
35559,Erika Stafford DVM,F,12th,Ford High School,74,76,13,District,2739,1763916,644.00,$630-644
35560,Gabrielle Nguyen,F,9th,Ford High School,74,62,13,District,2739,1763916,644.00,$630-644
35561,Tyler Wilkinson,M,11th,Ford High School,65,91,13,District,2739,1763916,644.00,$630-644
35562,Samuel Wise,M,9th,Ford High School,73,96,13,District,2739,1763916,644.00,$630-644
35563,David Robinson,M,11th,Ford High School,90,79,13,District,2739,1763916,644.00,$630-644
35564,Katherine Jones,F,9th,Ford High School,67,81,13,District,2739,1763916,644.00,$630-644
35565,Beverly Lee,F,10th,Ford High School,99,68,13,District,2739,1763916,644.00,$630-644
35566,Ian Harris,M,9th,Ford High School,90,68,13,District,2739,1763916,644.00,$630-644
35567,Jennifer Johnson,F,11th,Ford High School,88,59,13,District,2739,1763916,644.00,$630-644
35568,Elizabeth Smith,F,9th,Ford High School,64,62,13,District,2739,1763916,644.00,$630-644
35569,Courtney Caldwell,F,12th,Ford High School,97,98,13,District,2739,1763916,644.00,$630-644
35570,Mr. Vincent Reed,M,11th,Ford High School,78,87,13,District,2739,1763916,644.00,$630-644
35571,Kristina Douglas,F,10th,Ford High School,90,67,13,District,2739,1763916,644.00,$630-644
35572,Matthew Nielsen,M,10th,Ford High School,76,88,13,District,2739,1763916,644.00,$630-644
35573,Jesus Taylor,M,10th,Ford High School,92,55,13,District,2739,1763916,644.00,$630-644
35574,John James,M,10th,Ford High School,91,69,13,District,2739,1763916,644.00,$630-644
35575,Mr. Justin Mcgee,M,12th,Ford High School,90,82,13,District,2739,1763916,644.00,$630-644
35576,Jared Cunningham,M,11th,Ford High School,88,83,13,District,2739,1763916,644.00,$630-644
35577,Shelby Weiss,F,11th,Ford High School,88,68,13,District,2739,1763916,644.00,$630-644
35578,Tracey Smith,F,9th,Ford High School,64,58,13,District,2739,1763916,644.00,$630-644
35579,Robin Lewis,F,12th,Ford High School,96,87,13,District,2739,1763916,644.00,$630-644
35580,Brooke Hayes,F,12th,Ford High School,75,94,13,District,2739,1763916,644.00,$630-644
35581,Michelle Flores,F,9th,Ford High School,66,64,13,District,2739,1763916,644.00,$630-644
35582,Jeffrey Cox,M,10th,Ford High School,66,73,13,District,2739,1763916,644.00,$630-644
35583,Christopher Mitchell,M,9th,Ford High School,66,57,13,District,2739,1763916,644.00,$630-644
35584,Jeremy Maddox,M,9th,Ford High School,76,82,13,District,2739,1763916,644.00,$630-644
35585,Anne Hernandez,F,10th,Ford High School,90,95,13,District,2739,1763916,644.00,$630-644
35586,Alexander Jordan,M,11th,Ford High School,90,74,13,District,2739,1763916,644.00,$630-644
35587,Roy Powers,M,9th,Ford High School,86,80,13,District,2739,1763916,644.00,$630-644
35588,John Hodge,M,10th,Ford High School,91,79,13,District,2739,1763916,644.00,$630-644
35589,James Valentine,M,9th,Ford High School,87,76,13,District,2739,1763916,644.00,$630-644
35590,Elaine Scott,F,10th,Ford High School,70,76,13,District,2739,1763916,644.00,$630-644
35591,Melissa Simon,F,10th,Ford High School,66,84,13,District,2739,1763916,644.00,$630-644
35592,James Bates,M,9th,Ford High School,64,60,13,District,2739,1763916,644.00,$630-644
35593,Erin Smith,F,9th,Ford High School,80,71,13,District,2739,1763916,644.00,$630-644
35594,Patrick Durham,M,10th,Ford High School,74,72,13,District,2739,1763916,644.00,$630-644
35595,Elizabeth Mcdaniel,F,11th,Ford High School,86,80,13,District,2739,1763916,644.00,$630-644
35596,Leslie Barnes,F,10th,Ford High School,86,64,13,District,2739,1763916,644.00,$630-644
35597,Anthony Brown,M,11th,Ford High School,66,55,13,District,2739,1763916,644.00,$630-644
35598,Mark Jackson,M,10th,Ford High School,69,78,13,District,2739,1763916,644.00,$630-644
35599,William Walsh,M,11th,Ford High School,93,87,13,District,2739,1763916,644.00,$630-644
35600,Alicia Hoover,F,10th,Ford High School,94,64,13,District,2739,1763916,644.00,$630-644
35601,Erin Cowan,F,10th,Ford High School,86,80,13,District,2739,1763916,644.00,$630-644
35602,Claudia Nolan,F,12th,Ford High School,89,71,13,District,2739,1763916,644.00,$630-644
35603,Edward Chen,M,9th,Ford High School,90,87,13,District,2739,1763916,644.00,$630-644
35604,Elizabeth Mcbride,F,9th,Ford High School,90,83,13,District,2739,1763916,644.00,$630-644
35605,Eric Kemp,M,12th,Ford High School,63,55,13,District,2739,1763916,644.00,$630-644
35606,Todd Turner DDS,M,9th,Ford High School,67,67,13,District,2739,1763916,644.00,$630-644
35607,Jeremy Soto,M,10th,Ford High School,98,89,13,District,2739,1763916,644.00,$630-644
35608,Claire Brown,F,9th,Ford High School,77,89,13,District,2739,1763916,644.00,$630-644
35609,Paul Jones,M,9th,Ford High School,93,96,13,District,2739,1763916,644.00,$630-644
35610,Marcia Rodriguez,F,9th,Ford High School,88,82,13,District,2739,1763916,644.00,$630-644
35611,Raven Whitney,F,11th,Ford High School,83,64,13,District,2739,1763916,644.00,$630-644
35612,Jenna Hernandez,F,9th,Ford High School,77,85,13,District,2739,1763916,644.00,$630-644
35613,Rhonda Turner,F,10th,Ford High School,67,62,13,District,2739,1763916,644.00,$630-644
35614,Rebecca Chan,F,10th,Ford High School,69,60,13,District,2739,1763916,644.00,$630-644
35615,Elizabeth King,F,9th,Ford High School,94,86,13,District,2739,1763916,644.00,$630-644
35616,Katherine Travis,F,10th,Ford High School,65,84,13,District,2739,1763916,644.00,$630-644
35617,Sean Cook,M,11th,Ford High School,95,71,13,District,2739,1763916,644.00,$630-644
35618,Andrew Cunningham,M,11th,Ford High School,65,74,13,District,2739,1763916,644.00,$630-644
35619,Jennifer Bennett,F,9th,Ford High School,88,56,13,District,2739,1763916,644.00,$630-644
35620,Rhonda Reyes,F,12th,Ford High School,88,99,13,District,2739,1763916,644.00,$630-644
35621,Paul Washington,M,12th,Ford High School,75,90,13,District,2739,1763916,644.00,$630-644
35622,Stephanie Thompson,F,10th,Ford High School,97,90,13,District,2739,1763916,644.00,$630-644
35623,Danny Hernandez,M,12th,Ford High School,81,56,13,District,2739,1763916,644.00,$630-644
35624,Susan Winters,F,12th,Ford High School,95,75,13,District,2739,1763916,644.00,$630-644
35625,Corey Kane,M,10th,Ford High School,79,84,13,District,2739,1763916,644.00,$630-644
35626,William Williams,M,11th,Ford High School,88,64,13,District,2739,1763916,644.00,$630-644
35627,Nicholas Sherman,M,10th,Ford High School,73,74,13,District,2739,1763916,644.00,$630-644
35628,Lisa Heath,F,11th,Ford High School,96,85,13,District,2739,1763916,644.00,$630-644
35629,Keith Conner,M,11th,Ford High School,78,88,13,District,2739,1763916,644.00,$630-644
35630,Brenda Jones,F,9th,Ford High School,88,76,13,District,2739,1763916,644.00,$630-644
35631,Rachel Gibson,F,12th,Ford High School,82,78,13,District,2739,1763916,644.00,$630-644
35632,Crystal Walton,F,10th,Ford High School,75,78,13,District,2739,1763916,644.00,$630-644
35633,Kenneth Stevenson,M,12th,Ford High School,65,56,13,District,2739,1763916,644.00,$630-644
35634,Linda Flores,F,9th,Ford High School,72,89,13,District,2739,1763916,644.00,$630-644
35635,Wanda Navarro,F,9th,Ford High School,81,57,13,District,2739,1763916,644.00,$630-644
35636,Melissa Snyder,F,9th,Ford High School,64,55,13,District,2739,1763916,644.00,$630-644
35637,Jennifer Rogers,F,12th,Ford High School,81,64,13,District,2739,1763916,644.00,$630-644
35638,Christine Johnson,F,12th,Ford High School,82,73,13,District,2739,1763916,644.00,$630-644
35639,Dawn Cook,F,9th,Ford High School,91,95,13,District,2739,1763916,644.00,$630-644
35640,Jonathan Harvey,M,11th,Ford High School,82,92,13,District,2739,1763916,644.00,$630-644
35641,Corey Wise,M,11th,Ford High School,83,91,13,District,2739,1763916,644.00,$630-644
35642,Haley Hayes,F,9th,Ford High School,90,93,13,District,2739,1763916,644.00,$630-644
35643,Sandra Garcia,F,12th,Ford High School,86,89,13,District,2739,1763916,644.00,$630-644
35644,Alan Ferguson,M,10th,Ford High School,95,60,13,District,2739,1763916,644.00,$630-644
35645,Stacey Walker,F,9th,Ford High School,92,80,13,District,2739,1763916,644.00,$630-644
35646,Sandra Clay,F,12th,Ford High School,64,91,13,District,2739,1763916,644.00,$630-644
35647,Jessica Jones,F,10th,Ford High School,95,86,13,District,2739,1763916,644.00,$630-644
35648,Andrew Williamson,M,10th,Ford High School,73,87,13,District,2739,1763916,644.00,$630-644
35649,Curtis Holland,M,11th,Ford High School,77,78,13,District,2739,1763916,644.00,$630-644
35650,Heather Green,F,9th,Ford High School,83,84,13,District,2739,1763916,644.00,$630-644
35651,Curtis King,M,11th,Ford High School,64,96,13,District,2739,1763916,644.00,$630-644
35652,Nathan Davis,M,10th,Ford High School,85,64,13,District,2739,1763916,644.00,$630-644
35653,Natalie Barry,F,12th,Ford High School,74,59,13,District,2739,1763916,644.00,$630-644
35654,Patrick Barton,M,9th,Ford High School,97,92,13,District,2739,1763916,644.00,$630-644
35655,Curtis Romero,M,12th,Ford High School,90,72,13,District,2739,1763916,644.00,$630-644
35656,Sarah Beasley,F,12th,Ford High School,81,89,13,District,2739,1763916,644.00,$630-644
35657,George Duke,M,9th,Ford High School,70,91,13,District,2739,1763916,644.00,$630-644
35658,Peter Doyle,M,9th,Ford High School,85,70,13,District,2739,1763916,644.00,$630-644
35659,Danny Garrett,M,9th,Ford High School,76,65,13,District,2739,1763916,644.00,$630-644
35660,Jo Carter,F,9th,Ford High School,84,94,13,District,2739,1763916,644.00,$630-644
35661,Nicole Wong,F,11th,Ford High School,71,97,13,District,2739,1763916,644.00,$630-644
35662,Patrick Conner,M,9th,Ford High School,90,74,13,District,2739,1763916,644.00,$630-644
35663,Danielle Bryant,F,11th,Ford High School,92,62,13,District,2739,1763916,644.00,$630-644
35664,Karen Glenn,F,12th,Ford High School,71,68,13,District,2739,1763916,644.00,$630-644
35665,Judy Wang,F,11th,Ford High School,86,95,13,District,2739,1763916,644.00,$630-644
35666,Deborah Gonzalez,F,11th,Ford High School,67,70,13,District,2739,1763916,644.00,$630-644
35667,Benjamin Dickson,M,9th,Ford High School,81,61,13,District,2739,1763916,644.00,$630-644
35668,Douglas Hall,M,11th,Ford High School,64,81,13,District,2739,1763916,644.00,$630-644
35669,James Clayton,M,10th,Ford High School,88,62,13,District,2739,1763916,644.00,$630-644
35670,Judith Stevenson,F,9th,Ford High School,99,66,13,District,2739,1763916,644.00,$630-644
35671,Benjamin Chan,M,10th,Ford High School,96,96,13,District,2739,1763916,644.00,$630-644
35672,Andrea Nguyen,F,12th,Ford High School,73,61,13,District,2739,1763916,644.00,$630-644
35673,Andrew Aguilar,M,11th,Ford High School,69,60,13,District,2739,1763916,644.00,$630-644
35674,William Michael,M,11th,Ford High School,92,95,13,District,2739,1763916,644.00,$630-644
35675,Matthew Perez,M,11th,Ford High School,84,87,13,District,2739,1763916,644.00,$630-644
35676,Kevin Stephens,M,9th,Ford High School,93,61,13,District,2739,1763916,644.00,$630-644
35677,Heather Ellis,F,12th,Ford High School,63,92,13,District,2739,1763916,644.00,$630-644
35678,Debbie Johnson,F,9th,Ford High School,71,86,13,District,2739,1763916,644.00,$630-644
35679,Keith Townsend,M,9th,Ford High School,88,96,13,District,2739,1763916,644.00,$630-644
35680,Chad Johns,M,12th,Ford High School,75,94,13,District,2739,1763916,644.00,$630-644
35681,Kyle Hernandez,M,9th,Ford High School,79,95,13,District,2739,1763916,644.00,$630-644
35682,Matthew Sellers,M,11th,Ford High School,87,73,13,District,2739,1763916,644.00,$630-644
35683,Amber Marquez,F,10th,Ford High School,89,83,13,District,2739,1763916,644.00,$630-644
35684,Dustin Parks,M,10th,Ford High School,86,99,13,District,2739,1763916,644.00,$630-644
35685,Kelly Davis,F,10th,Ford High School,73,93,13,District,2739,1763916,644.00,$630-644
35686,Wayne Waller,M,10th,Ford High School,78,62,13,District,2739,1763916,644.00,$630-644
35687,Joseph Avery,M,12th,Ford High School,73,85,13,District,2739,1763916,644.00,$630-644
35688,Terry Gross,M,9th,Ford High School,98,77,13,District,2739,1763916,644.00,$630-644
35689,Olivia Dominguez,F,11th,Ford High School,78,93,13,District,2739,1763916,644.00,$630-644
35690,Christine Rodriguez,F,10th,Ford High School,94,77,13,District,2739,1763916,644.00,$630-644
35691,Robert Murray,M,11th,Ford High School,91,71,13,District,2739,1763916,644.00,$630-644
35692,Joshua Green,M,9th,Ford High School,96,88,13,District,2739,1763916,644.00,$630-644
35693,Michael Banks,M,11th,Ford High School,79,60,13,District,2739,1763916,644.00,$630-644
35694,Mitchell Carroll,M,11th,Ford High School,77,90,13,District,2739,1763916,644.00,$630-644
35695,Charlene Hunt,F,12th,Ford High School,72,88,13,District,2739,1763916,644.00,$630-644
35696,Natasha Park,F,10th,Ford High School,69,97,13,District,2739,1763916,644.00,$630-644
35697,Michael Parsons,M,9th,Ford High School,81,86,13,District,2739,1763916,644.00,$630-644
35698,Debra Franklin,F,9th,Ford High School,98,88,13,District,2739,1763916,644.00,$630-644
35699,Karen Kidd MD,F,12th,Ford High School,77,95,13,District,2739,1763916,644.00,$630-644
35700,Shelly White,F,9th,Ford High School,93,79,13,District,2739,1763916,644.00,$630-644
35701,Rebekah Turner,F,10th,Ford High School,83,75,13,District,2739,1763916,644.00,$630-644
35702,Tammy Murphy,F,10th,Ford High School,97,71,13,District,2739,1763916,644.00,$630-644
35703,Amanda Johnson,F,10th,Ford High School,80,68,13,District,2739,1763916,644.00,$630-644
35704,Yolanda Leonard,F,9th,Ford High School,66,55,13,District,2739,1763916,644.00,$630-644
35705,Larry Bradford,M,10th,Ford High School,78,85,13,District,2739,1763916,644.00,$630-644
35706,Tina Moore,F,12th,Ford High School,81,79,13,District,2739,1763916,644.00,$630-644
35707,Kenneth Hayes,M,10th,Ford High School,98,91,13,District,2739,1763916,644.00,$630-644
35708,Grace Flores,F,9th,Ford High School,70,76,13,District,2739,1763916,644.00,$630-644
35709,Jesse Owens,M,9th,Ford High School,96,96,13,District,2739,1763916,644.00,$630-644
35710,Mary Hammond,F,10th,Ford High School,99,88,13,District,2739,1763916,644.00,$630-644
35711,David Golden,M,11th,Ford High School,98,95,13,District,2739,1763916,644.00,$630-644
35712,Rhonda Gonzalez,F,9th,Ford High School,82,96,13,District,2739,1763916,644.00,$630-644
35713,Jacob Johnson,M,12th,Ford High School,88,79,13,District,2739,1763916,644.00,$630-644
35714,Maurice Jones,M,9th,Ford High School,70,59,13,District,2739,1763916,644.00,$630-644
35715,Megan Vazquez,F,10th,Ford High School,68,95,13,District,2739,1763916,644.00,$630-644
35716,Manuel Cox,M,9th,Ford High School,70,60,13,District,2739,1763916,644.00,$630-644
35717,Jamie Roberts,F,10th,Ford High School,65,76,13,District,2739,1763916,644.00,$630-644
35718,Ronald Conner,M,9th,Ford High School,71,90,13,District,2739,1763916,644.00,$630-644
35719,Benjamin Robbins,M,11th,Ford High School,92,85,13,District,2739,1763916,644.00,$630-644
35720,Laura Farmer,F,12th,Ford High School,73,88,13,District,2739,1763916,644.00,$630-644
35721,Michael Miller PhD,M,9th,Ford High School,81,87,13,District,2739,1763916,644.00,$630-644
35722,Patricia Riley,F,10th,Ford High School,78,81,13,District,2739,1763916,644.00,$630-644
35723,Randy Ray,M,11th,Ford High School,71,77,13,District,2739,1763916,644.00,$630-644
35724,Rebecca Walker,F,11th,Ford High School,80,65,13,District,2739,1763916,644.00,$630-644
35725,Dr. Deborah Farrell,F,12th,Ford High School,80,95,13,District,2739,1763916,644.00,$630-644
35726,Aaron Brown,M,12th,Ford High School,85,82,13,District,2739,1763916,644.00,$630-644
35727,Mary Santos,F,9th,Ford High School,67,89,13,District,2739,1763916,644.00,$630-644
35728,Maurice Taylor,M,12th,Ford High School,69,97,13,District,2739,1763916,644.00,$630-644
35729,Chelsea Howard,F,11th,Ford High School,68,98,13,District,2739,1763916,644.00,$630-644
35730,Krystal Johnson,F,10th,Ford High School,93,62,13,District,2739,1763916,644.00,$630-644
35731,Tammy Buchanan,F,9th,Ford High School,74,88,13,District,2739,1763916,644.00,$630-644
35732,Derek Cortez,M,9th,Ford High School,92,98,13,District,2739,1763916,644.00,$630-644
35733,Earl Burch,M,10th,Ford High School,77,67,13,District,2739,1763916,644.00,$630-644
35734,Megan Freeman,F,10th,Ford High School,93,88,13,District,2739,1763916,644.00,$630-644
35735,Scott Cooper,M,12th,Ford High School,78,56,13,District,2739,1763916,644.00,$630-644
35736,Justin Marsh,M,10th,Ford High School,78,81,13,District,2739,1763916,644.00,$630-644
35737,Debbie Brown,F,10th,Ford High School,88,55,13,District,2739,1763916,644.00,$630-644
35738,Robert Sullivan,M,11th,Ford High School,82,93,13,District,2739,1763916,644.00,$630-644
35739,Deanna Hill,F,10th,Ford High School,90,55,13,District,2739,1763916,644.00,$630-644
35740,Steven David,M,9th,Ford High School,91,76,13,District,2739,1763916,644.00,$630-644
35741,David Peterson,M,9th,Ford High School,67,94,13,District,2739,1763916,644.00,$630-644
35742,Jennifer Perez,F,11th,Ford High School,79,56,13,District,2739,1763916,644.00,$630-644
35743,Chelsea Mcclain,F,11th,Ford High School,74,59,13,District,2739,1763916,644.00,$630-644
35744,Diane Robinson,F,11th,Ford High School,96,61,13,District,2739,1763916,644.00,$630-644
35745,Brian Fowler,M,12th,Ford High School,79,95,13,District,2739,1763916,644.00,$630-644
35746,Katherine Lester,F,11th,Ford High School,73,87,13,District,2739,1763916,644.00,$630-644
35747,Michelle Garcia,F,11th,Ford High School,85,71,13,District,2739,1763916,644.00,$630-644
35748,Antonio Odonnell,M,10th,Ford High School,96,58,13,District,2739,1763916,644.00,$630-644
35749,Angela Hicks,F,9th,Ford High School,95,82,13,District,2739,1763916,644.00,$630-644
35750,Todd Diaz,M,10th,Ford High School,91,76,13,District,2739,1763916,644.00,$630-644
35751,Justin Burton,M,10th,Ford High School,73,88,13,District,2739,1763916,644.00,$630-644
35752,Damon Small,M,11th,Ford High School,72,67,13,District,2739,1763916,644.00,$630-644
35753,Richard Strong,M,10th,Ford High School,67,97,13,District,2739,1763916,644.00,$630-644
35754,Deborah Richardson,F,10th,Ford High School,80,75,13,District,2739,1763916,644.00,$630-644
35755,Kenneth Gray,M,9th,Ford High School,84,91,13,District,2739,1763916,644.00,$630-644
35756,Jennifer Lopez,F,10th,Ford High School,81,76,13,District,2739,1763916,644.00,$630-644
35757,William Marshall,M,12th,Ford High School,98,70,13,District,2739,1763916,644.00,$630-644
35758,Stacy Boyer,F,12th,Ford High School,70,81,13,District,2739,1763916,644.00,$630-644
35759,Jeremiah Hobbs,M,9th,Ford High School,72,62,13,District,2739,1763916,644.00,$630-644
35760,Malik Mccann,M,12th,Ford High School,79,55,13,District,2739,1763916,644.00,$630-644
35761,Michael Villanueva,M,9th,Ford High School,64,62,13,District,2739,1763916,644.00,$630-644
35762,Dorothy Ford,F,9th,Ford High School,98,67,13,District,2739,1763916,644.00,$630-644
35763,Allison Frazier,F,9th,Ford High School,66,77,13,District,2739,1763916,644.00,$630-644
35764,Matthew Hebert,M,10th,Ford High School,77,96,13,District,2739,1763916,644.00,$630-644
35765,Sonya Norton,F,12th,Ford High School,81,89,13,District,2739,1763916,644.00,$630-644
35766,Mary Taylor,F,9th,Ford High School,80,82,13,District,2739,1763916,644.00,$630-644
35767,Martin Lopez,M,10th,Ford High School,69,57,13,District,2739,1763916,644.00,$630-644
35768,Barbara Fleming,F,11th,Ford High School,63,85,13,District,2739,1763916,644.00,$630-644
35769,Caleb Sims,M,10th,Ford High School,63,70,13,District,2739,1763916,644.00,$630-644
35770,Dustin Trevino,M,9th,Ford High School,78,71,13,District,2739,1763916,644.00,$630-644
35771,Kelli Obrien,F,11th,Ford High School,97,82,13,District,2739,1763916,644.00,$630-644
35772,Thomas Jackson,M,12th,Ford High School,74,64,13,District,2739,1763916,644.00,$630-644
35773,Justin Gilmore,M,12th,Ford High School,90,84,13,District,2739,1763916,644.00,$630-644
35774,Terry Oliver,M,11th,Ford High School,75,84,13,District,2739,1763916,644.00,$630-644
35775,Melissa Wilson,F,11th,Ford High School,92,86,13,District,2739,1763916,644.00,$630-644
35776,Mrs. Sharon Kelley,F,11th,Ford High School,78,79,13,District,2739,1763916,644.00,$630-644
35777,Joan Russell,F,11th,Ford High School,78,88,13,District,2739,1763916,644.00,$630-644
35778,Barbara Wright,F,12th,Ford High School,94,78,13,District,2739,1763916,644.00,$630-644
35779,Cristian Mitchell,M,10th,Ford High School,82,78,13,District,2739,1763916,644.00,$630-644
35780,Erin Ford,F,10th,Ford High School,80,63,13,District,2739,1763916,644.00,$630-644
35781,Wesley Vincent,M,9th,Ford High School,77,65,13,District,2739,1763916,644.00,$630-644
35782,Marissa Mccullough,F,12th,Ford High School,63,60,13,District,2739,1763916,644.00,$630-644
35783,Samuel Smith,M,9th,Ford High School,78,82,13,District,2739,1763916,644.00,$630-644
35784,Garrett Arnold,M,9th,Ford High School,68,83,13,District,2739,1763916,644.00,$630-644
35785,Amber Houston,F,9th,Ford High School,88,78,13,District,2739,1763916,644.00,$630-644
35786,Sydney Olsen,F,10th,Ford High School,71,62,13,District,2739,1763916,644.00,$630-644
35787,Steven Ross,M,11th,Ford High School,94,83,13,District,2739,1763916,644.00,$630-644
35788,Nicolas Jackson,M,10th,Ford High School,95,81,13,District,2739,1763916,644.00,$630-644
35789,Tyler Mahoney,M,11th,Ford High School,75,59,13,District,2739,1763916,644.00,$630-644
35790,Kathleen Mullen,F,12th,Ford High School,85,58,13,District,2739,1763916,644.00,$630-644
35791,Madison Newton,F,11th,Ford High School,79,95,13,District,2739,1763916,644.00,$630-644
35792,Jason Jordan,M,10th,Ford High School,63,94,13,District,2739,1763916,644.00,$630-644
35793,Jimmy Morgan,M,9th,Ford High School,88,88,13,District,2739,1763916,644.00,$630-644
35794,Gina Smith,F,10th,Ford High School,97,73,13,District,2739,1763916,644.00,$630-644
35795,Victoria Young,F,12th,Ford High School,96,87,13,District,2739,1763916,644.00,$630-644
35796,John Morgan,M,9th,Ford High School,79,60,13,District,2739,1763916,644.00,$630-644
35797,Jeremy Gamble,M,10th,Ford High School,73,64,13,District,2739,1763916,644.00,$630-644
35798,Morgan Klein,F,10th,Ford High School,84,56,13,District,2739,1763916,644.00,$630-644
35799,Manuel Weaver,M,9th,Ford High School,89,81,13,District,2739,1763916,644.00,$630-644
35800,Terry Rivera,M,10th,Ford High School,90,74,13,District,2739,1763916,644.00,$630-644
35801,Christian Crane,M,10th,Ford High School,76,74,13,District,2739,1763916,644.00,$630-644
35802,Patricia Sanchez,F,11th,Ford High School,64,83,13,District,2739,1763916,644.00,$630-644
35803,Daniel Ingram,M,11th,Ford High School,86,89,13,District,2739,1763916,644.00,$630-644
35804,Whitney Flynn,F,11th,Ford High School,83,78,13,District,2739,1763916,644.00,$630-644
35805,Bryan Schmitt,M,11th,Ford High School,83,64,13,District,2739,1763916,644.00,$630-644
35806,Dale Elliott,M,9th,Ford High School,77,67,13,District,2739,1763916,644.00,$630-644
35807,Emily Carroll,F,12th,Ford High School,93,98,13,District,2739,1763916,644.00,$630-644
35808,Glen Kramer,M,9th,Ford High School,96,62,13,District,2739,1763916,644.00,$630-644
35809,Danny Freeman,M,12th,Ford High School,67,87,13,District,2739,1763916,644.00,$630-644
35810,Renee Delacruz,F,11th,Ford High School,87,66,13,District,2739,1763916,644.00,$630-644
35811,Joseph Stewart,M,12th,Ford High School,66,92,13,District,2739,1763916,644.00,$630-644
35812,Kelly Nichols,F,11th,Ford High School,65,93,13,District,2739,1763916,644.00,$630-644
35813,Tina Reyes,F,9th,Ford High School,77,85,13,District,2739,1763916,644.00,$630-644
35814,Lauren Zhang,F,12th,Ford High School,66,61,13,District,2739,1763916,644.00,$630-644
35815,Harold Dunn,M,10th,Ford High School,85,98,13,District,2739,1763916,644.00,$630-644
35816,Karen Sanchez,F,12th,Ford High School,99,77,13,District,2739,1763916,644.00,$630-644
35817,Denise Brooks,F,12th,Ford High School,98,88,13,District,2739,1763916,644.00,$630-644
35818,Valerie Wright,F,10th,Ford High School,78,84,13,District,2739,1763916,644.00,$630-644
35819,Megan Cochran,F,9th,Ford High School,67,61,13,District,2739,1763916,644.00,$630-644
35820,Toni Munoz,F,10th,Ford High School,93,84,13,District,2739,1763916,644.00,$630-644
35821,Jonathan Alvarez,M,11th,Ford High School,85,79,13,District,2739,1763916,644.00,$630-644
35822,Christian Bradley,M,10th,Ford High School,69,94,13,District,2739,1763916,644.00,$630-644
35823,Courtney Diaz,F,9th,Ford High School,83,81,13,District,2739,1763916,644.00,$630-644
35824,Katrina Adams,F,11th,Ford High School,74,73,13,District,2739,1763916,644.00,$630-644
35825,Stephen Wheeler,M,10th,Ford High School,68,57,13,District,2739,1763916,644.00,$630-644
35826,Donald Gonzalez,M,11th,Ford High School,65,59,13,District,2739,1763916,644.00,$630-644
35827,Nancy Costa,F,11th,Ford High School,75,82,13,District,2739,1763916,644.00,$630-644
35828,Joshua Roberson,M,10th,Ford High School,69,89,13,District,2739,1763916,644.00,$630-644
35829,Andrew Cole MD,M,10th,Ford High School,67,60,13,District,2739,1763916,644.00,$630-644
35830,Jeffrey Mclaughlin,M,11th,Ford High School,98,88,13,District,2739,1763916,644.00,$630-644
35831,Beverly Wolf,F,9th,Ford High School,84,82,13,District,2739,1763916,644.00,$630-644
35832,Jonathan Reid II,M,12th,Ford High School,95,95,13,District,2739,1763916,644.00,$630-644
35833,Raymond Bailey,M,10th,Ford High School,82,68,13,District,2739,1763916,644.00,$630-644
